"attempt","ip_address","created_date","reason","uuid","model"
643168,"162.158.22.89","2023-10-10 20:19:43.161644","Bad credentials",NULL,NULL
643167,"172.68.134.68","2023-10-10 20:01:31.269958","Bad credentials","81c20708-8207-43e7-b934-b61f4a41c3dd","SM-A037F"
643166,"172.71.186.187","2023-10-10 19:59:23.087674","Bad credentials",NULL,NULL
643165,"172.71.134.119","2023-10-10 19:07:14.108759","Bad credentials","a87c1292-c06b-4e70-bc0a-870faef15330","iPhone X"
643164,"172.71.186.44","2023-10-10 18:56:13.192404","Bad credentials","ce992c6d-8022-45cc-a778-a3599eb068fc","iPhone 12 Pro"
643162,"162.158.13.133","2023-10-10 18:46:53.993469","Bad credentials",NULL,NULL
643161,"172.64.238.78","2023-10-10 18:42:20.102397","Bad credentials",NULL,NULL
643160,"141.101.68.238","2023-10-10 17:57:13.192364","Bad credentials","55a6ca59-6ad4-4d3e-ad5c-e9fdeeda475a","iPhone 7"
643159,"141.101.68.239","2023-10-10 17:56:00.020046","Bad credentials","55a6ca59-6ad4-4d3e-ad5c-e9fdeeda475a","iPhone 7"
643158,"141.101.68.238","2023-10-10 17:55:50.150942","Bad credentials","55a6ca59-6ad4-4d3e-ad5c-e9fdeeda475a","iPhone 7"
643157,"141.101.68.238","2023-10-10 17:55:39.918436","Bad credentials","55a6ca59-6ad4-4d3e-ad5c-e9fdeeda475a","iPhone 7"
643156,"172.71.186.90","2023-10-10 17:54:40.148774","Bad credentials",NULL,NULL
643155,"141.101.69.16","2023-10-10 16:49:47.885926","Bad credentials","3006d944-197c-4002-a72c-c6cbd3ded590","DUB-LX1"
643154,"172.64.238.79","2023-10-10 16:42:38.025551","Bad credentials","3006d944-197c-4002-a72c-c6cbd3ded590","DUB-LX1"
677491,"172.71.186.45","2023-10-10 15:19:44.206533","Bad credentials",NULL,NULL
643108,"188.114.111.178","2023-10-10 11:15:12.004886","Bad credentials",NULL,NULL
643107,"141.101.68.114","2023-10-10 10:37:17.551644","Bad credentials",NULL,NULL
643106,"141.101.68.114","2023-10-10 10:37:04.481674","Bad credentials",NULL,NULL
643105,"141.101.68.114","2023-10-10 10:36:56.229565","Bad credentials",NULL,NULL
643104,"141.101.68.114","2023-10-10 10:36:48.94071","Bad credentials",NULL,NULL
643153,"172.68.134.69","2023-10-10 09:36:32.691253","Bad credentials","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
643152,"162.158.22.225","2023-10-10 08:47:31.994257","Bad credentials",NULL,NULL
643151,"162.158.22.225","2023-10-10 08:47:15.775562","Bad credentials",NULL,NULL
640453,"172.68.134.162","2023-10-09 15:27:45.210274","Bad credentials",NULL,NULL
640452,"141.101.68.34","2023-10-09 15:23:11.5043","Bad credentials","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
640451,"141.101.68.35","2023-10-09 15:22:55.376019","Bad credentials","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
640402,"141.101.68.35","2023-10-09 15:22:35.659974","Bad credentials",NULL,NULL
640401,"141.101.68.35","2023-10-09 15:22:28.411708","Bad credentials",NULL,NULL
630622,"162.158.22.225","2023-10-08 22:29:12.678739","Bad credentials",NULL,NULL
630621,"172.64.238.163","2023-10-08 21:56:52.666675","Bad credentials",NULL,NULL
630620,"172.64.238.163","2023-10-08 21:56:46.154853","Bad credentials",NULL,NULL
630619,"172.71.186.79","2023-10-08 21:46:14.899243","Bad credentials",NULL,NULL
630618,"172.71.186.79","2023-10-08 21:46:02.66494","Bad credentials",NULL,NULL
630617,"172.71.186.79","2023-10-08 21:45:58.89357","Bad credentials",NULL,NULL
630614,"162.158.22.225","2023-10-08 20:51:59.493933","Bad credentials","4b7de58e-2a1e-4b2f-b233-a50f2ec41deb","SM-A245F"
630613,"162.158.22.225","2023-10-08 20:51:46.423745","Bad credentials","4b7de58e-2a1e-4b2f-b233-a50f2ec41deb","SM-A245F"
630612,"162.158.22.225","2023-10-08 20:51:38.138403","Bad credentials","4b7de58e-2a1e-4b2f-b233-a50f2ec41deb","SM-A245F"
630611,"162.158.22.225","2023-10-08 20:51:26.651833","Bad credentials","4b7de58e-2a1e-4b2f-b233-a50f2ec41deb","SM-A245F"
630610,"162.158.22.225","2023-10-08 20:51:18.865879","Bad credentials","4b7de58e-2a1e-4b2f-b233-a50f2ec41deb","SM-A245F"
630609,"188.114.111.124","2023-10-08 19:43:11.874973","Bad credentials",NULL,NULL
630608,"172.68.134.158","2023-10-08 19:34:09.591694","Bad credentials",NULL,NULL
630607,"172.68.134.68","2023-10-08 12:05:56.655653","Bad credentials",NULL,NULL
630606,"172.71.186.186","2023-10-07 17:20:13.782614","Bad credentials",NULL,NULL
630605,"172.64.236.159","2023-10-07 12:45:49.757716","Bad credentials",NULL,NULL
630604,"172.71.186.159","2023-10-06 21:19:42.666564","Bad credentials",NULL,NULL
630603,"172.71.186.52","2023-10-06 19:33:12.93428","Bad credentials",NULL,NULL
630602,"172.71.186.159","2023-10-06 19:17:32.384299","Bad credentials",NULL,NULL
630601,"172.64.238.49","2023-10-06 16:40:44.881584","Bad credentials",NULL,NULL
626504,"172.64.236.124","2023-10-06 11:14:55.784891","Bad credentials",NULL,NULL
626503,"172.71.186.78","2023-10-06 10:33:29.211125","Bad credentials",NULL,NULL
626354,"188.114.111.178","2023-10-06 09:08:29.7463","ERR-401008",NULL,NULL
626353,"188.114.111.178","2023-10-06 09:08:26.58137","ERR-401008",NULL,NULL
626501,"162.158.22.242","2023-10-06 04:58:55.871407","Bad credentials",NULL,NULL
626502,"172.71.186.56","2023-10-06 01:50:31.92688","Bad credentials",NULL,NULL
617979,"162.158.22.89","2023-10-05 22:24:39.554888","Bad credentials",NULL,NULL
617978,"172.64.236.124","2023-10-05 22:07:23.771666","Bad credentials","1d3eaf2d-ffc0-4faa-9dba-e374a0c4a68c","iPhone 13 Pro"
617977,"172.64.236.125","2023-10-05 22:07:15.215491","Bad credentials","1d3eaf2d-ffc0-4faa-9dba-e374a0c4a68c","iPhone 13 Pro"
617976,"162.158.146.58","2023-10-05 20:23:16.105594","Bad credentials","7d2c8092-b63b-40e8-9adc-aeba4e95e436","iPhone 11"
617975,"162.158.22.227","2023-10-05 20:08:31.473671","Bad credentials",NULL,NULL
617426,"162.158.22.89","2023-10-05 19:14:55.591464","Bad credentials","f835802d-56ea-4d2c-9a65-d7be9fa0f78b","iPhone XS"
617974,"172.68.134.68","2023-10-05 18:35:32.398308","Bad credentials",NULL,NULL
617973,"172.71.186.186","2023-10-05 17:31:49.461772","Bad credentials",NULL,NULL
617423,"162.158.146.58","2023-10-05 16:54:02.302376","ERR-401008",NULL,NULL
617972,"172.71.186.187","2023-10-05 14:22:20.994954","Bad credentials",NULL,NULL
617971,"162.158.22.166","2023-10-05 13:45:09.432202","Bad credentials",NULL,NULL
617970,"162.158.146.145","2023-10-05 11:37:22.247171","Bad credentials",NULL,NULL
617969,"162.158.146.157","2023-10-05 09:25:58.04611","Bad credentials",NULL,NULL
617968,"162.158.178.135","2023-10-05 09:25:11.546803","Bad credentials",NULL,NULL
617967,"172.64.238.78","2023-10-05 03:07:55.497652","Bad credentials","7cb4ad4a-29cb-493c-82d6-11fc65373d45","iPhone 12 Pro"
617966,"162.158.22.131","2023-10-04 22:10:27.129463","Bad credentials",NULL,NULL
617963,"162.158.22.242","2023-10-04 21:38:03.360446","Bad credentials",NULL,NULL
617965,"172.71.186.45","2023-10-04 21:32:54.157914","Bad credentials","0655e4bd-1a15-485a-ad24-1c3ca633e888","iPhone 13"
617964,"172.71.186.45","2023-10-04 21:32:41.03501","Bad credentials","0655e4bd-1a15-485a-ad24-1c3ca633e888","iPhone 13"
617962,"162.158.22.89","2023-10-04 21:10:03.815021","Bad credentials",NULL,NULL
617961,"172.71.186.158","2023-10-04 20:30:07.694421","Bad credentials","264ff444-2663-4667-9769-426cae1808be","iPhone 12"
617960,"172.71.186.158","2023-10-04 20:30:01.720197","Bad credentials","264ff444-2663-4667-9769-426cae1808be","iPhone 12"
617959,"172.71.186.158","2023-10-04 20:29:51.909581","Bad credentials","264ff444-2663-4667-9769-426cae1808be","iPhone 12"
617958,"172.71.186.158","2023-10-04 20:29:46.129256","Bad credentials","264ff444-2663-4667-9769-426cae1808be","iPhone 12"
617957,"162.158.22.32","2023-10-04 19:20:35.789411","Bad credentials",NULL,NULL
617956,"162.158.22.32","2023-10-04 19:20:30.252518","Bad credentials",NULL,NULL
617955,"141.101.68.99","2023-10-04 19:19:56.90482","Bad credentials",NULL,NULL
617954,"162.158.22.89","2023-10-04 18:52:24.12272","Bad credentials","7216d8cf-e754-427b-92db-c5baf35c3df1","M2006C3LG"
617953,"162.158.22.89","2023-10-04 18:52:04.628842","Bad credentials","7216d8cf-e754-427b-92db-c5baf35c3df1","M2006C3LG"
617952,"162.158.22.33","2023-10-04 18:31:49.23068","Bad credentials",NULL,NULL
669701,"162.158.178.27","2023-10-04 17:22:33.500516","Bad credentials","46621ead-c166-405f-88d2-78f916aab56c","CPH2363"
598384,"162.158.22.89","2023-10-04 15:49:55.210496","Bad credentials","9713b129-28f0-4d28-a316-fdde556de84a","M2010J19SG"
598380,"172.64.236.84","2023-10-04 13:42:45.983287","Bad credentials","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
598379,"172.71.190.184","2023-10-04 12:59:04.88875","Bad credentials",NULL,NULL
598378,"162.158.22.33","2023-10-04 11:51:42.12791","Bad credentials","91f4aa1b-e1fe-4ada-8fb3-6704d90a3ffe","iPhone SE"
598377,"162.158.22.82","2023-10-04 11:51:23.266175","Bad credentials","91f4aa1b-e1fe-4ada-8fb3-6704d90a3ffe","iPhone SE"
598376,"162.158.22.82","2023-10-04 11:51:10.782844","Bad credentials","91f4aa1b-e1fe-4ada-8fb3-6704d90a3ffe","iPhone SE"
598375,"162.158.22.83","2023-10-04 11:50:56.706721","Bad credentials","91f4aa1b-e1fe-4ada-8fb3-6704d90a3ffe","iPhone SE"
598374,"162.158.179.122","2023-10-04 11:45:05.990105","Bad credentials","cb14aeb5-7a5b-4d37-8359-3466aebb8112","SM-A217F"
598373,"162.158.155.48","2023-10-04 11:42:44.27471","Bad credentials",NULL,NULL
598372,"162.158.146.144","2023-10-04 11:17:00.386357","Bad credentials","792f4bb9-fb6a-4aa6-9a68-347987086474","SM-M127F"
600418,"162.158.146.144","2023-10-04 11:16:10.181015","Bad credentials",NULL,NULL
598371,"162.158.22.224","2023-10-04 11:11:50.002943","Bad credentials",NULL,NULL
598370,"172.64.236.85","2023-10-04 11:05:37.264806","Bad credentials","9e1a60f0-5808-4ec1-8126-e4784d345958","STK-L21"
598369,"172.68.134.69","2023-10-04 11:02:30.404007","Bad credentials","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
600414,"172.68.134.69","2023-10-04 11:02:07.584271","Bad credentials",NULL,NULL
600413,"172.68.134.69","2023-10-04 11:01:46.513335","Bad credentials",NULL,NULL
600412,"172.68.134.69","2023-10-04 11:01:39.578451","Bad credentials",NULL,NULL
598368,"162.158.146.237","2023-10-04 10:25:58.223015","Bad credentials","9c1c7e8f-eead-41ad-8ca5-d46b4f41b2eb","SM-A225F"
600410,"172.64.238.162","2023-10-04 09:21:02.920228","Bad credentials",NULL,NULL
598367,"162.158.146.236","2023-10-04 00:09:48.39189","Bad credentials",NULL,NULL
598366,"172.64.236.91","2023-10-03 23:10:30.21356","Bad credentials",NULL,NULL
598365,"162.158.179.122","2023-10-03 20:47:22.733145","Bad credentials",NULL,NULL
598364,"172.71.123.5","2023-10-03 18:38:09.078224","Bad credentials",NULL,NULL
598363,"172.71.186.79","2023-10-03 18:35:42.595639","Bad credentials",NULL,NULL
598362,"162.158.22.33","2023-10-03 18:03:22.530737","Bad credentials","25329ba7-9f12-445d-863d-8c6a02805325","21081111RG"
598361,"172.71.123.5","2023-10-03 14:28:08.964064","Bad credentials",NULL,NULL
600402,"172.64.238.21","2023-10-03 12:09:26.096086","Bad credentials",NULL,NULL
598359,"172.64.238.49","2023-10-02 18:01:05.332444","Bad credentials",NULL,NULL
594862,"141.101.105.83","2023-09-30 18:29:10.758554","Bad credentials",NULL,NULL
594861,"162.158.154.236","2023-09-30 17:18:15.471508","Bad credentials",NULL,NULL
594860,"162.158.154.236","2023-09-30 17:18:11.533563","Bad credentials",NULL,NULL
594859,"162.158.154.236","2023-09-30 17:18:02.999123","Bad credentials",NULL,NULL
594858,"162.158.154.236","2023-09-30 17:17:49.518454","Bad credentials",NULL,NULL
594857,"172.64.238.49","2023-09-30 16:43:48.504968","Bad credentials",NULL,NULL
594856,"172.64.238.49","2023-09-30 16:39:28.274481","Bad credentials",NULL,NULL
594855,"162.158.22.89","2023-09-30 15:34:33.36306","Bad credentials",NULL,NULL
594854,"162.158.22.167","2023-09-30 15:34:19.725802","Bad credentials",NULL,NULL
594853,"172.70.135.122","2023-09-30 15:23:56.006884","Bad credentials",NULL,NULL
593004,"188.114.111.168","2023-09-29 20:02:40.962904","Bad credentials",NULL,NULL
593555,"172.64.236.85","2023-09-29 19:58:11.474679","Bad credentials",NULL,NULL
594852,"172.69.15.143","2023-09-29 19:45:32.686833","Bad credentials",NULL,NULL
594851,"172.69.15.143","2023-09-29 19:45:17.882027","Bad credentials",NULL,NULL
593003,"162.158.22.32","2023-09-29 19:21:01.91228","Bad credentials",NULL,NULL
593002,"162.158.22.32","2023-09-29 19:20:53.036357","Bad credentials",NULL,NULL
587266,"172.68.134.69","2023-09-29 16:21:32.947678","Bad credentials","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
587221,"172.64.238.21","2023-09-29 14:39:13.800626","Bad credentials",NULL,NULL
587265,"172.64.238.163","2023-09-29 14:01:46.139459","Bad credentials","9a8d73c5-1006-48a7-93cb-0d8eab27d3bc","Redmi Note 8 Pro"
587264,"172.64.238.163","2023-09-29 14:01:35.179857","Bad credentials","9a8d73c5-1006-48a7-93cb-0d8eab27d3bc","Redmi Note 8 Pro"
587263,"172.64.238.79","2023-09-29 13:33:51.241184","Bad credentials",NULL,NULL
587262,"172.71.186.159","2023-09-29 11:34:09.495069","Bad credentials","f642ffce-2d6a-4d26-8555-1edc01be04a7","SM-A217F"
587261,"172.71.186.158","2023-09-29 11:33:54.77356","Bad credentials","f642ffce-2d6a-4d26-8555-1edc01be04a7","SM-A217F"
587260,"172.71.186.159","2023-09-29 11:33:47.769608","Bad credentials","f642ffce-2d6a-4d26-8555-1edc01be04a7","SM-A217F"
587259,"172.71.186.159","2023-09-29 11:32:54.296406","Bad credentials","f642ffce-2d6a-4d26-8555-1edc01be04a7","SM-A217F"
587257,"172.70.57.136","2023-09-29 00:34:59.768161","Bad credentials",NULL,NULL
587256,"172.70.57.136","2023-09-29 00:34:49.689242","Bad credentials",NULL,NULL
594865,"172.64.238.49","2023-09-28 21:56:52.933752","Bad credentials",NULL,NULL
594864,"172.64.238.49","2023-09-28 21:56:51.49437","Bad credentials",NULL,NULL
594863,"172.64.238.49","2023-09-28 21:56:45.29761","Bad credentials",NULL,NULL
587255,"172.70.134.222","2023-09-28 21:23:42.453057","Bad credentials",NULL,NULL
587258,"172.64.236.84","2023-09-28 16:52:56.122715","Bad credentials",NULL,NULL
587254,"172.71.186.36","2023-09-28 16:34:45.11004","Bad credentials","0e9daa18-3a9c-4974-9186-9fcf7e744e27","SM-M127F"
587253,"172.71.186.36","2023-09-28 16:34:42.329285","Bad credentials","0e9daa18-3a9c-4974-9186-9fcf7e744e27","SM-M127F"
587204,"188.114.111.118","2023-09-28 13:23:20.500202","Bad credentials",NULL,NULL
587203,"172.69.15.143","2023-09-28 11:36:38.470862","ERR-404002",NULL,NULL
587252,"172.64.238.21","2023-09-28 09:37:34.402961","Bad credentials","0921a588-014c-45cf-9bc5-ef03868520a4","iPhone 11"
587251,"162.158.22.33","2023-09-27 23:31:47.119254","Bad credentials",NULL,NULL
581964,"162.158.22.89","2023-09-27 18:13:32.158537","Bad credentials",NULL,NULL
581963,"162.158.22.89","2023-09-27 18:13:28.726577","Bad credentials",NULL,NULL
581961,"162.158.22.83","2023-09-27 16:40:10.450445","Bad credentials","7dedbefa-f994-48bb-9cf1-7d444e112ce3","iPhone 13 Pro"
581960,"162.158.22.167","2023-09-27 16:23:43.763756","Bad credentials",NULL,NULL
581959,"162.158.22.167","2023-09-27 16:23:30.832106","Bad credentials",NULL,NULL
643163,"172.70.134.26","2023-09-27 12:32:17.802543","Bad credentials","ce992c6d-8022-45cc-a778-a3599eb068fc","iPhone 12 Pro"
581952,"162.158.13.147","2023-09-27 11:41:22.032113","Bad credentials",NULL,NULL
581951,"162.158.22.88","2023-09-27 10:57:10.067178","Bad credentials",NULL,NULL
580557,"172.64.238.20","2023-09-27 10:40:47.847471","Bad credentials",NULL,NULL
580556,"172.70.134.137","2023-09-27 10:23:52.257191","Bad credentials",NULL,NULL
653304,"172.70.82.53","2023-09-27 10:21:14.385","Bad credentials",NULL,NULL
581956,"172.70.57.206","2023-09-27 09:33:03.590701","Bad credentials","9c1c7e8f-eead-41ad-8ca5-d46b4f41b2eb","SM-A225F"
581955,"172.64.236.90","2023-09-27 09:30:20.725843","Bad credentials","9c1c7e8f-eead-41ad-8ca5-d46b4f41b2eb","SM-A225F"
581954,"172.64.236.84","2023-09-27 09:26:49.549555","Bad credentials","9c1c7e8f-eead-41ad-8ca5-d46b4f41b2eb","SM-A225F"
593001,"141.101.68.114","2023-09-26 23:15:23.050282","Bad credentials","c7ccdfee-5c73-4609-89c2-07df50907804","CPH1937"
579801,"162.158.22.243","2023-09-26 20:50:24.131997","Bad credentials",NULL,NULL
579002,"172.71.186.45","2023-09-26 18:52:43.402831","Bad credentials","0e9daa18-3a9c-4974-9186-9fcf7e744e27","SM-M127F"
579001,"172.71.186.45","2023-09-26 18:52:32.226712","Bad credentials","0e9daa18-3a9c-4974-9186-9fcf7e744e27","SM-M127F"
574815,"172.68.134.163","2023-09-26 15:28:20.700427","Bad credentials",NULL,NULL
574814,"162.158.22.33","2023-09-26 14:52:16.394594","Bad credentials","ac992f46-91a4-4418-b04d-1adba39d5d3f","moto g(9) plus"
574809,"172.68.110.196","2023-09-26 11:07:50.625058","Bad credentials",NULL,NULL
574808,"172.70.134.122","2023-09-25 22:03:54.587518","Bad credentials","6fd1fff6-799c-45aa-9531-33884006af91","iPhone 11"
574807,"172.69.178.235","2023-09-25 17:17:04.251534","Bad credentials",NULL,NULL
574806,"172.69.178.235","2023-09-25 17:16:55.232394","Bad credentials",NULL,NULL
574805,"172.68.51.86","2023-09-25 17:14:22.74555","Bad credentials",NULL,NULL
574804,"172.68.51.86","2023-09-25 17:14:18.847857","Bad credentials",NULL,NULL
571351,"172.70.135.201","2023-09-25 08:39:47.980025","Bad credentials",NULL,NULL
558329,"162.158.22.89","2023-09-25 00:59:13.677653","Bad credentials","979df885-8399-43d6-859d-2fbfd73d0258","M2103K19G"
558328,"162.158.22.89","2023-09-25 00:59:07.256318","Bad credentials","979df885-8399-43d6-859d-2fbfd73d0258","M2103K19G"
558327,"162.158.22.89","2023-09-25 00:58:58.953073","Bad credentials","979df885-8399-43d6-859d-2fbfd73d0258","M2103K19G"
571255,"162.158.22.32","2023-09-24 17:00:27.666685","Bad credentials","5d9df9ea-dedb-4c5a-bdf6-61f2893c4c0c","moto g(9) plus"
558326,"162.158.22.33","2023-09-24 17:00:19.299204","Bad credentials","5d9df9ea-dedb-4c5a-bdf6-61f2893c4c0c","moto g(9) plus"
558325,"172.64.238.21","2023-09-24 12:38:33.236745","Bad credentials","57fe3a4c-90d8-40c7-b50f-00f0d969a224","SM-G996B"
558324,"172.64.238.21","2023-09-24 12:37:39.579919","Bad credentials","57fe3a4c-90d8-40c7-b50f-00f0d969a224","SM-G996B"
558323,"172.64.238.21","2023-09-24 12:37:29.671417","Bad credentials","57fe3a4c-90d8-40c7-b50f-00f0d969a224","SM-G996B"
558322,"172.64.238.21","2023-09-24 12:36:56.206211","Bad credentials","57fe3a4c-90d8-40c7-b50f-00f0d969a224","SM-G996B"
558321,"172.64.238.21","2023-09-24 12:36:53.142952","Bad credentials","57fe3a4c-90d8-40c7-b50f-00f0d969a224","SM-G996B"
558320,"172.64.238.21","2023-09-24 12:36:46.1653","Bad credentials","57fe3a4c-90d8-40c7-b50f-00f0d969a224","SM-G996B"
558570,"172.71.114.5","2023-09-24 12:08:39.6201","Bad credentials","e293c37c-7950-4ad3-a8e3-4e2b252e43d4","SM-G975F"
558569,"172.71.114.5","2023-09-24 12:08:36.098225","Bad credentials","e293c37c-7950-4ad3-a8e3-4e2b252e43d4","SM-G975F"
558568,"172.71.114.5","2023-09-24 12:08:28.501308","Bad credentials","e293c37c-7950-4ad3-a8e3-4e2b252e43d4","SM-G975F"
558319,"172.64.238.20","2023-09-23 17:13:03.922375","Bad credentials","0e0200af-f31d-41ca-9050-1ca50058f9b5","iPhone 13"
558318,"172.64.238.20","2023-09-23 17:13:00.81698","Bad credentials","0e0200af-f31d-41ca-9050-1ca50058f9b5","iPhone 13"
558317,"172.71.114.96","2023-09-23 14:44:28.590096","Bad credentials","a27b6d70-9477-4639-bbe0-382f65f38e0d","iPhone 12 Pro"
558564,"172.69.15.142","2023-09-22 18:44:13.937163","ERR-404002",NULL,NULL
558316,"172.68.134.163","2023-09-22 12:36:11.883282","Bad credentials","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
571266,"172.64.238.162","2023-09-22 12:35:36.83526","Bad credentials","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
571265,"172.64.238.48","2023-09-22 12:35:13.077325","Bad credentials","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
558315,"172.64.238.49","2023-09-22 12:35:09.819318","Bad credentials","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
558314,"162.158.22.82","2023-09-22 11:01:14.084729","Bad credentials","598a4c6a-fd59-4a2e-8557-9729ca2d4d1f","moto g(9) plus"
558313,"162.158.22.82","2023-09-22 11:01:10.224199","Bad credentials","598a4c6a-fd59-4a2e-8557-9729ca2d4d1f","moto g(9) plus"
558557,"172.70.218.235","2023-09-22 09:09:35.63508","ERR-404002","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
571254,"162.158.22.110","2023-09-21 18:46:06.987099","Bad credentials","598a4c6a-fd59-4a2e-8557-9729ca2d4d1f","moto g(9) plus"
571264,"172.64.236.95","2023-09-21 18:17:43.069457","Bad credentials","3dbd6804-c969-45d0-a99f-f61935ba4eda","SM-A525F"
558312,"162.158.22.218","2023-09-21 13:16:24.025892","Bad credentials","d74d3a1f-d87b-4e6a-889a-ab622a10a2c8","iPhone 12 Pro"
558311,"162.158.22.218","2023-09-21 13:16:15.384412","Bad credentials","d74d3a1f-d87b-4e6a-889a-ab622a10a2c8","iPhone 12 Pro"
558310,"162.158.22.218","2023-09-21 13:16:07.9806","Bad credentials","d74d3a1f-d87b-4e6a-889a-ab622a10a2c8","iPhone 12 Pro"
571253,"172.64.236.68","2023-09-21 08:55:05.386686","Bad credentials","598a4c6a-fd59-4a2e-8557-9729ca2d4d1f","moto g(9) plus"
555711,"172.64.236.60","2023-09-21 07:18:12.970068","Bad credentials","fc101840-dffb-4cff-a903-6b44974a733d","iPhone XR"
555710,"172.64.236.60","2023-09-21 07:18:07.875329","Bad credentials","fc101840-dffb-4cff-a903-6b44974a733d","iPhone XR"
558304,"172.64.236.95","2023-09-21 00:22:29.92127","Bad credentials","9683a8e4-4ecb-44ec-8d33-6e0014684d6a","iPhone XR"
558303,"172.64.236.94","2023-09-21 00:22:23.72366","Bad credentials","9683a8e4-4ecb-44ec-8d33-6e0014684d6a","iPhone XR"
558302,"172.64.236.136","2023-09-21 00:21:15.865903","Bad credentials","9683a8e4-4ecb-44ec-8d33-6e0014684d6a","iPhone XR"
555709,"172.64.236.95","2023-09-20 22:40:41.111896","Bad credentials","29994f0e-48a4-4538-af32-10032139072d","iPhone 13"
555708,"172.64.236.95","2023-09-20 22:40:35.676522","Bad credentials","29994f0e-48a4-4538-af32-10032139072d","iPhone 13"
555707,"172.64.236.95","2023-09-20 22:40:26.075115","Bad credentials","29994f0e-48a4-4538-af32-10032139072d","iPhone 13"
555706,"172.71.186.47","2023-09-20 21:24:30.765732","Bad credentials","efabbf12-0238-4af9-a6d3-f694a2a35804","iPhone 11"
555705,"172.71.186.47","2023-09-20 21:24:25.358715","Bad credentials","efabbf12-0238-4af9-a6d3-f694a2a35804","iPhone 11"
555704,"172.68.134.109","2023-09-20 19:59:25.452005","Bad credentials","8afae0fa-6d51-4b4b-a93e-2c9de4befbae","VOG-AL00"
555703,"172.64.236.95","2023-09-20 19:04:27.456371","Bad credentials","1f42f33c-611f-4a65-8d1e-1c5f50747f01","iPhone 11"
571252,"162.158.22.8","2023-09-20 17:03:04.575818","Bad credentials","5d9df9ea-dedb-4c5a-bdf6-61f2893c4c0c","moto g(9) plus"
571251,"162.158.22.8","2023-09-20 17:02:58.556039","Bad credentials","5d9df9ea-dedb-4c5a-bdf6-61f2893c4c0c","moto g(9) plus"
555702,"162.158.22.161","2023-09-20 17:00:15.356403","Bad credentials","9a343340-7a68-499d-b3fb-06638bda1c2a","ANE-LX1"
558305,"172.64.236.61","2023-09-20 16:45:29.484964","Bad credentials","e98aee0a-c78d-4364-94ac-1ae722ac608d","iPhone XR"
554831,"172.64.236.69","2023-09-20 16:40:48.385212","Bad credentials","34bca3ea-2210-4624-9d25-0c7c52d58cae","SM-G990B2"
554830,"172.64.236.69","2023-09-20 16:40:35.372158","Bad credentials","34bca3ea-2210-4624-9d25-0c7c52d58cae","SM-G990B2"
554829,"172.64.236.69","2023-09-20 16:40:29.051372","Bad credentials","34bca3ea-2210-4624-9d25-0c7c52d58cae","SM-G990B2"
554828,"172.64.236.69","2023-09-20 16:40:20.219264","Bad credentials","34bca3ea-2210-4624-9d25-0c7c52d58cae","SM-G990B2"
554827,"172.64.238.143","2023-09-20 16:32:26.734576","Bad credentials","34bca3ea-2210-4624-9d25-0c7c52d58cae","SM-G990B2"
554826,"172.71.123.181","2023-09-20 16:31:44.296456","Bad credentials","34bca3ea-2210-4624-9d25-0c7c52d58cae","SM-G990B2"
554825,"172.71.123.181","2023-09-20 16:31:42.394866","Bad credentials","34bca3ea-2210-4624-9d25-0c7c52d58cae","SM-G990B2"
554824,"172.71.123.181","2023-09-20 16:31:32.069378","Bad credentials","34bca3ea-2210-4624-9d25-0c7c52d58cae","SM-G990B2"
554823,"172.64.238.143","2023-09-20 16:17:11.153746","Bad credentials","ed6875b6-fe8f-4d75-9548-2665b0cadf84","iPhone XS Max"
554822,"172.71.122.14","2023-09-20 16:16:34.80521","Bad credentials","ed6875b6-fe8f-4d75-9548-2665b0cadf84","iPhone XS Max"
554821,"172.71.122.14","2023-09-20 16:16:29.667237","Bad credentials","ed6875b6-fe8f-4d75-9548-2665b0cadf84","iPhone XS Max"
554820,"172.71.122.14","2023-09-20 16:16:18.695435","Bad credentials","ed6875b6-fe8f-4d75-9548-2665b0cadf84","iPhone XS Max"
554809,"172.64.238.119","2023-09-20 14:52:53.629895","Bad credentials","1f42f33c-611f-4a65-8d1e-1c5f50747f01","iPhone 11"
554808,"172.64.238.118","2023-09-20 14:52:40.538665","Bad credentials","1f42f33c-611f-4a65-8d1e-1c5f50747f01","iPhone 11"
554812,"162.158.22.111","2023-09-20 14:52:35.330211","Bad credentials","88d073eb-c96b-4962-8d61-c5d315aab3b5","SM-G990E"
554811,"162.158.22.111","2023-09-20 14:52:22.997812","Bad credentials","88d073eb-c96b-4962-8d61-c5d315aab3b5","SM-G990E"
